res.taxonomy,con.taxonomy,foodweb.name,longitude,latitude,ecosystem.type,geographic.location
Echinodermata,Palaemonidae,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Echinodermata,Crangonidae,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Sardina pilchardus,Dicentrarchus labrax,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Sardina pilchardus,Phalacrocorax carbo,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Sardina pilchardus,Homo sapiens,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Argyrosomus regius,Homo sapiens,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Dicentrarchus labrax,Homo sapiens,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Dicentrarchus labrax,Phalacrocorax carbo,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Pomatoschistus microps,Pomatoschistus microps,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Solea solea,Phalacrocorax carbo,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Solea solea,Cucullanellus minutus,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Solea solea,Timoniella,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Solea solea,Homo sapiens,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Solea solea,Prosorhynchus crucibulum,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Solea solea,Gyrodactylus elegans,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Solea solea,Prosorhynchus aculeatus,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Hydrozoa,Hydrozoa,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Hydrozoa,Palaemonidae,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Chlorophyta,Liza ramado,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Chlorophyta,Copepoda,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Chlorophyta,Crangonidae,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Chlorophyta,Amphipoda,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Liza ramado,Neoechinorhynchus sp.,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Liza ramado,Haploporus benedeni,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Liza ramado,Phalacrocorax carbo,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Liza ramado,Rhaphidascaris sp.,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Rhodophyta,Amphipoda,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Oligochaeta,Solea solea,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Oligochaeta,Pomatoschistus microps,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Cladocera,Copepoda,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Cladocera,Isopoda,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Cladocera,Sardina pilchardus,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Cladocera,Cladocera,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Ostracoda,Pomatoschistus microps,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Ostracoda,Sardina pilchardus,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Ostracoda,Cladocera,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Ostracoda,Copepoda,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Ostracoda,Solea solea,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Ostracoda,Isopoda,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Copepoda,Solea solea,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Copepoda,Isopoda,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Copepoda,Hydrozoa,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Copepoda,Sardina pilchardus,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Copepoda,Hydrozoa,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Copepoda,Liza ramado,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Copepoda,Crangonidae,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Copepoda,Cladocera,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Copepoda,Copepoda,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Copepoda,Pomatoschistus microps,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Cirripedia,Sardina pilchardus,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Lophogastrida,Dicentrarchus labrax,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Lophogastrida,Solea solea,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Lophogastrida,Crangonidae,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Lophogastrida,Pomatoschistus microps,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Cumacea,Pomatoschistus microps,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Cumacea,Crangonidae,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Isopoda,Solea solea,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Isopoda,Sardina pilchardus,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Isopoda,Crangonidae,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Isopoda,Pomatoschistus microps,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Isopoda,Dicentrarchus labrax,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Isopoda,Palaemonidae,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Amphipoda,Palaemonidae,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Amphipoda,Liza ramado,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Amphipoda,Dicentrarchus labrax,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Amphipoda,Solea solea,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Amphipoda,Hydrozoa,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Amphipoda,Crangonidae,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Amphipoda,Pomatoschistus microps,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Palaemonidae,Homo sapiens,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Palaemonidae,Argyrosomus regius,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Palaemonidae,Dicentrarchus labrax,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Palaemonidae,Phalacrocorax carbo,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Crangonidae,Dicentrarchus labrax,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Crangonidae,Argyrosomus regius,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Crangonidae,Phalacrocorax carbo,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Crangonidae,Crangonidae,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Crangonidae,Pomatoschistus microps,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Crangonidae,Solea solea,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Crangonidae,Homo sapiens,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Detritus,Cumacea,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Detritus,Echinodermata,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Detritus,Hydrozoa,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Detritus,Palaemonidae,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Detritus,Cladocera,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Detritus,Amphipoda,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Detritus,Isopoda,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Detritus,Oligochaeta,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Phytoplankton,Liza ramado,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Phytoplankton,Copepoda,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Phytoplankton,Cumacea,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Phytoplankton,Oikopleura,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Phytoplankton,Fritillaria borealis,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Phytoplankton,Ostracoda,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Phytoplankton,Lophogastrida,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Phytoplankton,Cirripedia,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Phytoplankton,Echinodermata,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Phytoplankton,Amphipoda,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Phytoplankton,Cladocera,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Phytoplankton,Sardina pilchardus,T1,-8.97297672897837,38.9573133084067,marine,Tagus estuary (Lisboa)
Cryptophycophyta,Polychaeta,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Echinodermata,Polychaeta,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Echinodermata,Engraulis encrasicolus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Echinodermata,Crangonidae,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Oikopleura,Engraulis encrasicolus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Sardina pilchardus,Dicentrarchus labrax,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Sardina pilchardus,Phalacrocorax carbo,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Sardina pilchardus,Engraulis encrasicolus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Sardina pilchardus,Homo sapiens,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Engraulis encrasicolus,Homo sapiens,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Engraulis encrasicolus,Engraulis encrasicolus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Engraulis encrasicolus,Argyrosomus regius,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Argyrosomus regius,Homo sapiens,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Dicentrarchus labrax,Homo sapiens,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Dicentrarchus labrax,Phalacrocorax carbo,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Pomatoschistus minutus,Argyrosomus regius,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Pomatoschistus minutus,Pomatoschistus minutus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Pomatoschistus minutus,Halobatrachus didactylus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Pomatoschistus minutus,Pomatoschistus microps,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Pomatoschistus microps,Pomatoschistus minutus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Pomatoschistus microps,Pomatoschistus microps,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Solea solea,Phalacrocorax carbo,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Solea solea,Cucullanellus minutus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Solea solea,Timoniella,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Solea solea,Homo sapiens,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Solea solea,Prosorhynchus crucibulum,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Solea solea,Gyrodactylus elegans,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Solea solea,Prosorhynchus aculeatus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Hydrozoa,Polychaeta,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Chlorophyta,Liza ramado,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Chlorophyta,Polychaeta,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Chlorophyta,Copepoda,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Chlorophyta,Crangonidae,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Chlorophyta,Amphipoda,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Cyanophycota,Polychaeta,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Liza ramado,Neoechinorhynchus sp.,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Liza ramado,Haploporus benedeni,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Liza ramado,Phalacrocorax carbo,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Liza ramado,Rhaphidascaris sp.,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Pomatoschistus minutus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Anas platyrhynchos,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Pomatoschistus microps,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Solea solea,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Dicentrarchus labrax,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Charadrius alexandrinus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Hydrozoa,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Anas clypeata,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Tringa totanus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Pluvialis squatarola,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Limosa limosa,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Polychaeta,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Homo sapiens,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Engraulis encrasicolus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Limosa lapponica,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Crangonidae,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Egretta garzetta,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Liza aurata,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Recurvirostra avosetta,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Calidris alba,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Charadrius hiaticula,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Anas crecca,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Numenius arquata,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Arenaria interpres,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Larus ridibundus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Calidris alpina,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Polychaeta,Larus fuscus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Rhodophyta,Amphipoda,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Rhodophyta,Polychaeta,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Oligochaeta,Solea solea,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Oligochaeta,Pomatoschistus minutus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Oligochaeta,Pomatoschistus microps,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Cladocera,Polychaeta,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Cladocera,Copepoda,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Cladocera,Isopoda,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Cladocera,Sardina pilchardus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Cladocera,Engraulis encrasicolus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Cladocera,Cladocera,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Ostracoda,Pomatoschistus microps,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Ostracoda,Sardina pilchardus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Ostracoda,Pomatoschistus minutus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Ostracoda,Cladocera,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Ostracoda,Polychaeta,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Ostracoda,Engraulis encrasicolus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Ostracoda,Copepoda,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Ostracoda,Solea solea,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Ostracoda,Isopoda,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Copepoda,Pomatoschistus minutus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Copepoda,Solea solea,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Copepoda,Isopoda,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Copepoda,Hydrozoa,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Copepoda,Sardina pilchardus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Copepoda,Hydrozoa,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Copepoda,Liza ramado,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Copepoda,Crangonidae,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Copepoda,Cladocera,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Copepoda,Engraulis encrasicolus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Copepoda,Copepoda,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Copepoda,Polychaeta,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Copepoda,Pomatoschistus microps,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Cirripedia,Sardina pilchardus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Cirripedia,Engraulis encrasicolus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Lophogastrida,Pomatoschistus minutus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Lophogastrida,Solea solea,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Lophogastrida,Pomatoschistus microps,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Lophogastrida,Engraulis encrasicolus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Cumacea,Pomatoschistus microps,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Cumacea,Pomatoschistus minutus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Cumacea,Engraulis encrasicolus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Cumacea,Crangonidae,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Isopoda,Solea solea,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Isopoda,Sardina pilchardus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Isopoda,Crangonidae,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Isopoda,Pomatoschistus microps,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Isopoda,Pomatoschistus minutus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Isopoda,Engraulis encrasicolus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Isopoda,Dicentrarchus labrax,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Amphipoda,Polychaeta,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Amphipoda,Liza ramado,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Amphipoda,Bivalvia,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Amphipoda,Dicentrarchus labrax,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Amphipoda,Pomatoschistus minutus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Amphipoda,Solea solea,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Amphipoda,Hydrozoa,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Amphipoda,Crangonidae,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Amphipoda,Pomatoschistus microps,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Amphipoda,Engraulis encrasicolus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Prasinophyceae,Polychaeta,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Crangonidae,Dicentrarchus labrax,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Crangonidae,Argyrosomus regius,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Crangonidae,Pomatoschistus minutus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Crangonidae,Phalacrocorax carbo,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Crangonidae,Crangonidae,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Crangonidae,Pomatoschistus microps,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Crangonidae,Solea solea,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Crangonidae,Homo sapiens,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Detritus,Cumacea,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Detritus,Echinodermata,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Detritus,Polychaeta,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Detritus,Hydrozoa,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Detritus,Cladocera,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Detritus,Amphipoda,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Detritus,Isopoda,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Detritus,Oligochaeta,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Phytoplankton,Liza ramado,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Phytoplankton,Copepoda,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Phytoplankton,Polychaeta,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Phytoplankton,Cumacea,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Phytoplankton,Oikopleura,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Phytoplankton,Fritillaria borealis,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Phytoplankton,Ostracoda,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Phytoplankton,Lophogastrida,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Phytoplankton,Cirripedia,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Phytoplankton,Echinodermata,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Phytoplankton,Amphipoda,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Phytoplankton,Cladocera,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Phytoplankton,Sardina pilchardus,T2,-9.00512841029311,38.9201620141859,marine,Tagus estuary (Lisboa)
Cryptophycophyta,Polychaeta,T3,-9.01212518091295,38.8969458723949,marine,Tagus estuary (Lisboa)
Echinodermata,Palaemonidae,T3,-9.01212518091295,38.8969458723949,marine,Tagus estuary (Lisboa)
